k,q,mode,run,iterations,patterns,sequences_per_pattern,sequence_length,bases,elapsed_ns,ns_per_base,checksum
33,9,first,11,6,256,512,150,117964800,21441084,0.181758321,393216
33,12,first,11,5,256,512,150,98304000,20779208,0.211377035,327680
33,6,first,11,6,256,512,150,117964800,20321334,0.172266083,393216
33,10,first,11,6,256,512,150,117964800,22365625,0.189595752,393216
33,9,first,12,6,256,512,150,117964800,21554291,0.182717989,393216
33,3,first,12,5,256,512,150,98304000,23874541,0.242864390,327680
33,10,first,12,6,256,512,150,117964800,22231291,0.188456989,393216
33,2,first,12,4,256,512,150,78643200,20592875,0.261851947,262144
33,1,first,12,4,256,512,150,78643200,23670750,0.300989151,262144
33,6,first,12,6,256,512,150,117964800,20469708,0.173523865,393216
33,7,first,12,6,256,512,150,117964800,20491500,0.173708598,393216
33,11,first,12,6,256,512,150,117964800,23638916,0.200389574,393216
33,12,first,12,5,256,512,150,98304000,20882458,0.212427348,327680
33,5,first,12,6,256,512,150,117964800,21504834,0.182298737,393216
33,4,first,12,6,256,512,150,117964800,22569542,0.191324378,393216
33,8,first,12,6,256,512,150,117964800,21787583,0.184695630,393216
33,2,first,13,4,256,512,150,78643200,21018917,0.267269351,262144
33,11,first,13,6,256,512,150,117964800,23562833,0.199744610,393216
33,4,first,13,6,256,512,150,117964800,22715416,0.192560967,393216
33,10,first,13,6,256,512,150,117964800,22746958,0.192828352,393216
33,1,first,13,4,256,512,150,78643200,23649458,0.300718409,262144
33,7,first,13,6,256,512,150,117964800,20436000,0.173238118,393216
33,3,first,13,5,256,512,150,98304000,24157667,0.245744497,327680
33,5,first,13,6,256,512,150,117964800,20359875,0.172592799,393216
33,9,first,13,6,256,512,150,117964800,21358375,0.181057188,393216
33,8,first,13,6,256,512,150,117964800,21494125,0.182207955,393216
33,12,first,13,5,256,512,150,98304000,20879709,0.212399384,327680
33,6,first,13,6,256,512,150,117964800,20377500,0.172742208,393216
33,11,first,14,6,256,512,150,117964800,23501459,0.199224336,393216
33,7,first,14,6,256,512,150,117964800,20552417,0.174224998,393216
33,4,first,14,6,256,512,150,117964800,21776625,0.184602737,393216
33,8,first,14,6,256,512,150,117964800,22069667,0.187086885,393216
33,6,first,14,6,256,512,150,117964800,20592083,0.174561250,393216
33,10,first,14,6,256,512,150,117964800,22177709,0.188002769,393216
33,12,first,14,5,256,512,150,98304000,20880667,0.212409129,327680
33,9,first,14,6,256,512,150,117964800,21609625,0.183187061,393216
33,2,first,14,4,256,512,150,78643200,20954667,0.266452370,262144
33,3,first,14,5,256,512,150,98304000,23999125,0.244131724,327680
33,5,first,14,6,256,512,150,117964800,20427791,0.173168530,393216
33,1,first,14,4,256,512,150,78643200,23614959,0.300279732,262144
33,5,all,0,6,256,512,150,117964800,22477875,0.190547307,23360736
33,3,all,0,4,256,512,150,78643200,21952375,0.279138883,15573824
33,6,all,0,6,256,512,150,117964800,22237250,0.188507504,23360736
33,1,all,0,3,256,512,150,58982400,22405167,0.379861908,11680368
33,9,all,0,5,256,512,150,98304000,20593208,0.209484945,19467280
33,12,all,0,5,256,512,150,98304000,23230750,0.236315409,19467280
33,11,all,0,5,256,512,150,98304000,22411333,0.227979869,19467280
33,8,all,0,6,256,512,150,117964800,23620500,0.200233459,23360736
33,10,all,0,5,256,512,150,98304000,20347292,0.206983358,19467280
33,2,all,0,4,256,512,150,78643200,24610833,0.312942924,15573824
33,7,all,0,6,256,512,150,117964800,23059375,0.195476744,23360736
33,4,all,0,5,256,512,150,98304000,20298167,0.206483632,19467280
33,10,all,1,5,256,512,150,98304000,21046042,0.214091410,19467280
33,11,all,1,5,256,512,150,98304000,22660250,0.230511983,19467280
33,12,all,1,5,256,512,150,98304000,22838792,0.232328206,19467280
33,9,all,1,5,256,512,150,98304000,21229458,0.215957214,19467280
33,7,all,1,6,256,512,150,117964800,23035084,0.195270827,23360736
33,8,all,1,6,256,512,150,117964800,23319875,0.197685030,23360736
33,3,all,1,4,256,512,150,78643200,22092333,0.280918541,15573824
33,5,all,1,6,256,512,150,117964800,22432750,0.190164778,23360736
33,1,all,1,3,256,512,150,58982400,22291375,0.377932654,11680368
33,2,all,1,4,256,512,150,78643200,25171833,0.320076408,15573824
33,4,all,1,5,256,512,150,98304000,20667333,0.210238983,19467280
33,6,all,1,6,256,512,150,117964800,22317542,0.189188148,23360736
33,1,all,2,3,256,512,150,58982400,22407334,0.379898648,11680368
33,7,all,2,6,256,512,150,117964800,23375084,0.198153042,23360736
33,8,all,2,6,256,512,150,117964800,23505166,0.199255761,23360736
33,4,all,2,5,256,512,150,98304000,20459292,0.208122681,19467280
33,9,all,2,5,256,512,150,98304000,20296042,0.206462016,19467280
33,10,all,2,5,256,512,150,98304000,20480417,0.208337575,19467280
33,2,all,2,4,256,512,150,78643200,24674000,0.313746134,15573824
33,11,all,2,5,256,512,150,98304000,22443334,0.228305400,19467280
33,5,all,2,6,256,512,150,117964800,22453167,0.190337855,23360736
33,6,all,2,6,256,512,150,117964800,22250500,0.188619826,23360736
33,3,all,2,4,256,512,150,78643200,21918791,0.278711840,15573824
33,12,all,2,5,256,512,150,98304000,23200167,0.236004303,19467280
33,6,all,3,6,256,512,150,117964800,22239000,0.188522339,23360736
33,2,all,3,4,256,512,150,78643200,24667833,0.313667717,15573824
33,9,all,3,5,256,512,150,98304000,20057375,0.204034170,19467280
33,4,all,3,5,256,512,150,98304000,20484750,0.208381653,19467280
33,8,all,3,6,256,512,150,117964800,23502166,0.199230330,23360736
33,3,all,3,4,256,512,150,78643200,22090750,0.280898412,15573824
33,10,all,3,5,256,512,150,98304000,20966916,0.213286499,19467280
33,12,all,3,5,256,512,150,98304000,22565167,0.229544749,19467280
33,1,all,3,3,256,512,150,58982400,22374625,0.379344092,11680368
33,11,all,3,5,256,512,150,98304000,22483666,0.228715678,19467280
33,7,all,3,6,256,512,150,117964800,22957125,0.194609960,23360736
33,5,all,3,6,256,512,150,117964800,22444125,0.190261205,23360736
33,8,all,4,6,256,512,150,117964800,23377750,0.198175642,23360736
33,2,all,4,4,256,512,150,78643200,24634208,0.313240153,15573824
33,5,all,4,6,256,512,150,117964800,22525709,0.190952801,23360736
33,9,all,4,5,256,512,150,98304000,20067083,0.204132924,19467280
33,3,all,4,4,256,512,150,78643200,21911834,0.278623377,15573824
33,10,all,4,5,256,512,150,98304000,21236583,0.216029694,19467280
33,1,all,4,3,256,512,150,58982400,22279375,0.377729204,11680368
33,6,all,4,6,256,512,150,117964800,22296500,0.189009772,23360736
33,4,all,4,5,256,512,150,98304000,20293292,0.206434041,19467280
33,12,all,4,5,256,512,150,98304000,22979125,0.233755747,19467280
33,11,all,4,5,256,512,150,98304000,22697500,0.230890910,19467280
33,7,all,4,6,256,512,150,117964800,23397000,0.198338826,23360736
33,6,all,5,6,256,512,150,117964800,22394625,0.189841588,23360736
33,11,all,5,5,256,512,150,98304000,21967875,0.223468781,19467280
33,7,all,5,6,256,512,150,117964800,23287667,0.197411999,23360736
33,10,all,5,5,256,512,150,98304000,20644250,0.210004171,19467280
33,4,all,5,5,256,512,150,98304000,20659625,0.210160573,19467280
33,9,all,5,5,256,512,150,98304000,20238042,0.205872009,19467280
33,5,all,5,6,256,512,150,117964800,22561042,0.191252323,23360736
33,8,all,5,6,256,512,150,117964800,23432375,0.198638704,23360736
33,3,all,5,4,256,512,150,78643200,21994500,0.279674530,15573824
33,12,all,5,5,256,512,150,98304000,22755292,0.231478800,19467280
33,1,all,5,3,256,512,150,58982400,22206500,0.376493666,11680368
33,2,all,5,4,256,512,150,78643200,26010125,0.330735842,15573824
33,12,all,6,5,256,512,150,98304000,23052500,0.234502157,19467280
33,3,all,6,4,256,512,150,78643200,21861292,0.277980703,15573824
33,10,all,6,5,256,512,150,98304000,21149292,0.215141724,19467280
33,5,all,6,6,256,512,150,117964800,22499292,0.190728861,23360736
33,4,all,6,5,256,512,150,98304000,20473583,0.208268056,19467280
33,9,all,6,5,256,512,150,98304000,20303083,0.206533641,19467280
33,2,all,6,4,256,512,150,78643200,24492167,0.311434008,15573824
33,1,all,6,3,256,512,150,58982400,22118917,0.375008765,11680368
33,6,all,6,6,256,512,150,117964800,22683334,0.192289005,23360736
33,7,all,6,6,256,512,150,117964800,23418875,0.198524263,23360736
33,8,all,6,6,256,512,150,117964800,23543166,0.199577891,23360736
33,11,all,6,5,256,512,150,98304000,22902084,0.232972046,19467280
33,7,all,7,6,256,512,150,117964800,23338083,0.197839381,23360736
33,12,all,7,5,256,512,150,98304000,22789458,0.231826355,19467280
33,10,all,7,5,256,512,150,98304000,21223208,0.215893636,19467280
33,4,all,7,5,256,512,150,98304000,20138917,0.204863658,19467280
33,3,all,7,4,256,512,150,78643200,22094667,0.280948219,15573824
33,5,all,7,6,256,512,150,117964800,22700458,0.192434167,23360736
33,1,all,7,3,256,512,150,58982400,22004791,0.373073849,11680368
33,8,all,7,6,256,512,150,117964800,24770291,0.209980359,23360736
33,9,all,7,5,256,512,150,98304000,21518583,0.218898346,19467280
33,11,all,7,5,256,512,150,98304000,22561875,0.229511261,19467280
33,2,all,7,4,256,512,150,78643200,24637875,0.313286781,15573824
33,6,all,7,6,256,512,150,117964800,22329084,0.189285990,23360736
33,10,all,8,5,256,512,150,98304000,20479834,0.208331645,19467280
33,6,all,8,6,256,512,150,117964800,22340709,0.189384537,23360736
33,2,all,8,4,256,512,150,78643200,24445708,0.310843252,15573824
33,1,all,8,3,256,512,150,58982400,22059709,0.374004940,11680368
33,12,all,8,5,256,512,150,98304000,22936542,0.233322571,19467280
33,8,all,8,6,256,512,150,117964800,23822041,0.201941944,23360736
33,9,all,8,5,256,512,150,98304000,20266292,0.206159383,19467280
33,11,all,8,5,256,512,150,98304000,22280208,0.226645996,19467280
33,4,all,8,5,256,512,150,98304000,20246291,0.205955922,19467280
33,7,all,8,6,256,512,150,117964800,22941084,0.194473979,23360736
33,5,all,8,6,256,512,150,117964800,22642750,0.191944970,23360736
33,3,all,8,4,256,512,150,78643200,21909875,0.278598468,15573824
33,11,all,9,5,256,512,150,98304000,21963167,0.223420888,19467280
33,12,all,9,5,256,512,150,98304000,22979125,0.233755747,19467280
33,3,all,9,4,256,512,150,78643200,21727208,0.276275736,15573824
33,9,all,9,5,256,512,150,98304000,20284542,0.206345032,19467280
33,4,all,9,5,256,512,150,98304000,20504542,0.208582987,19467280
33,2,all,9,4,256,512,150,78643200,24887125,0.316456159,15573824
33,5,all,9,6,256,512,150,117964800,22421041,0.190065520,23360736
33,1,all,9,3,256,512,150,58982400,22209042,0.376536764,11680368
33,6,all,9,6,256,512,150,117964800,22564625,0.191282696,23360736
33,10,all,9,5,256,512,150,98304000,20395375,0.207472483,19467280
33,7,all,9,6,256,512,150,117964800,23083083,0.195677719,23360736
33,8,all,9,6,256,512,150,117964800,23230459,0.196927041,23360736
33,6,all,10,6,256,512,150,117964800,22322833,0.189233000,23360736
33,1,all,10,3,256,512,150,58982400,22081291,0.374370846,11680368
33,11,all,10,5,256,512,150,98304000,21996625,0.223761241,19467280
33,2,all,10,4,256,512,150,78643200,24507375,0.311627388,15573824
33,7,all,10,6,256,512,150,117964800,23399125,0.198356840,23360736
33,9,all,10,5,256,512,150,98304000,20532083,0.208863149,19467280
33,4,all,10,5,256,512,150,98304000,20396250,0.207481384,19467280
33,8,all,10,6,256,512,150,117964800,23632375,0.200334125,23360736
33,10,all,10,5,256,512,150,98304000,20289667,0.206397166,19467280
33,12,all,10,5,256,512,150,98304000,23083709,0.234819631,19467280
33,5,all,10,6,256,512,150,117964800,22646583,0.191977463,23360736
33,3,all,10,4,256,512,150,78643200,22644209,0.287936007,15573824
33,9,all,11,5,256,512,150,98304000,20978084,0.213400106,19467280
33,7,all,11,6,256,512,150,117964800,23163041,0.196355531,23360736
33,6,all,11,6,256,512,150,117964800,22256875,0.188673867,23360736
33,10,all,11,5,256,512,150,98304000,21028000,0.213907878,19467280
33,1,all,11,3,256,512,150,58982400,22315583,0.378343082,11680368
33,12,all,11,5,256,512,150,98304000,22913917,0.233092417,19467280
33,11,all,11,5,256,512,150,98304000,22585042,0.229746928,19467280
33,3,all,11,4,256,512,150,78643200,22078500,0.280742645,15573824
33,8,all,11,6,256,512,150,117964800,23255084,0.197135790,23360736
33,4,all,11,5,256,512,150,98304000,20321875,0.206724803,19467280
33,2,all,11,4,256,512,150,78643200,24909083,0.316735369,15573824
33,5,all,11,6,256,512,150,117964800,22459916,0.190395067,23360736
33,3,all,12,4,256,512,150,78643200,22130125,0.281399091,15573824
33,6,all,12,6,256,512,150,117964800,22429666,0.190138635,23360736
33,2,all,12,4,256,512,150,78643200,24571708,0.312445424,15573824
33,8,all,12,6,256,512,150,117964800,23512958,0.199321815,23360736
33,11,all,12,5,256,512,150,98304000,22434875,0.228219350,19467280
33,12,all,12,5,256,512,150,98304000,22893750,0.232887268,19467280
33,4,all,12,5,256,512,150,98304000,20302709,0.206529836,19467280
33,5,all,12,6,256,512,150,117964800,22577667,0.191393255,23360736
33,10,all,12,5,256,512,150,98304000,20933541,0.212946991,19467280
33,7,all,12,6,256,512,150,117964800,23124959,0.196032706,23360736
33,9,all,12,5,256,512,150,98304000,20153042,0.205007345,19467280
33,1,all,12,3,256,512,150,58982400,22286459,0.377849308,11680368
33,8,all,13,6,256,512,150,117964800,24426167,0.207063183,23360736
33,2,all,13,4,256,512,150,78643200,24625500,0.313129425,15573824
33,10,all,13,5,256,512,150,98304000,21084041,0.214477956,19467280
33,6,all,13,6,256,512,150,117964800,22718958,0.192590993,23360736
33,12,all,13,5,256,512,150,98304000,22776041,0.231689870,19467280
33,7,all,13,6,256,512,150,117964800,23019708,0.195140483,23360736
33,4,all,13,5,256,512,150,98304000,20414250,0.207664490,19467280
33,5,all,13,6,256,512,150,117964800,22553917,0.191191923,23360736
33,1,all,13,3,256,512,150,58982400,22436750,0.380397373,11680368
33,9,all,13,5,256,512,150,98304000,20785208,0.211438070,19467280
33,11,all,13,5,256,512,150,98304000,22415167,0.228018870,19467280
33,3,all,13,4,256,512,150,78643200,22079542,0.280755895,15573824
33,1,all,14,3,256,512,150,58982400,22446125,0.380556318,11680368
33,2,all,14,4,256,512,150,78643200,25303625,0.321752230,15573824
33,6,all,14,6,256,512,150,117964800,22383792,0.189749756,23360736
33,7,all,14,6,256,512,150,117964800,23135208,0.196119588,23360736
33,4,all,14,5,256,512,150,98304000,20419375,0.207716624,19467280
33,10,all,14,5,256,512,150,98304000,21471875,0.218423208,19467280
33,9,all,14,5,256,512,150,98304000,21662958,0.220367004,19467280
33,8,all,14,6,256,512,150,117964800,25152542,0.213220740,23360736
33,12,all,14,5,256,512,150,98304000,23320667,0.237230092,19467280
33,3,all,14,4,256,512,150,78643200,22725875,0.288974444,15573824
33,11,all,14,5,256,512,150,98304000,22837875,0.232318878,19467280
33,5,all,14,6,256,512,150,117964800,22818375,0.193433762,23360736
34,5,first,0,6,256,512,150,117964800,20361791,0.172609041,393216
34,8,first,0,6,256,512,150,117964800,21623542,0.183305037,393216
34,12,first,0,5,256,512,150,98304000,21211250,0.215771993,327680
34,10,first,0,6,256,512,150,117964800,23408167,0.198433490,393216
34,4,first,0,6,256,512,150,117964800,22200917,0.188199505,393216
34,3,first,0,5,256,512,150,98304000,24368292,0.247887085,327680
34,1,first,0,4,256,512,150,78643200,23762417,0.302154757,262144
34,7,first,0,6,256,512,150,117964800,20869458,0.176912587,393216
34,2,first,0,4,256,512,150,78643200,21318125,0.271073977,262144
34,6,first,0,6,256,512,150,117964800,20776625,0.176125632,393216
34,11,first,0,6,256,512,150,117964800,22837833,0.193598709,393216
34,9,first,0,6,256,512,150,117964800,21890917,0.185571603,393216
34,1,first,1,4,256,512,150,78643200,23803792,0.302680868,262144
34,3,first,1,5,256,512,150,98304000,24126666,0.245429138,327680
34,6,first,1,6,256,512,150,117964800,20603750,0.174660153,393216
34,4,first,1,6,256,512,150,117964800,22233000,0.188471476,393216
34,12,first,1,5,256,512,150,98304000,21743708,0.221188436,327680
34,11,first,1,6,256,512,150,117964800,23058250,0.195467207,393216
34,5,first,1,6,256,512,150,117964800,20343666,0.172455393,393216
34,10,first,1,6,256,512,150,117964800,22628250,0.191822052,393216
34,2,first,1,4,256,512,150,78643200,20784334,0.264286474,262144
34,9,first,1,6,256,512,150,117964800,21848458,0.185211673,393216
34,8,first,1,6,256,512,150,117964800,21688666,0.183857100,393216
34,7,first,1,6,256,512,150,117964800,20810000,0.176408556,393216
34,9,first,2,6,256,512,150,117964800,21846834,0.185197906,393216
34,8,first,2,6,256,512,150,117964800,21765000,0.184504191,393216
34,11,first,2,6,256,512,150,117964800,23115708,0.195954285,393216
34,5,first,2,6,256,512,150,117964800,20264583,0.171784999,393216
34,3,first,2,5,256,512,150,98304000,24241584,0.246598145,327680
34,12,first,2,5,256,512,150,98304000,21107292,0.214714478,327680
34,7,first,2,6,256,512,150,117964800,20755000,0.175942315,393216
34,1,first,2,4,256,512,150,78643200,23757875,0.302097003,262144
34,2,first,2,4,256,512,150,78643200,21342875,0.271388690,262144
34,6,first,2,6,256,512,150,117964800,20683875,0.175339381,393216
34,4,first,2,6,256,512,150,117964800,22126500,0.187568665,393216
34,10,first,2,6,256,512,150,117964800,22831084,0.193541497,393216
34,7,first,3,6,256,512,150,117964800,20867166,0.176893158,393216
34,9,first,3,6,256,512,150,117964800,21678291,0.183769150,393216
34,4,first,3,6,256,512,150,117964800,21915750,0.185782115,393216
34,3,first,3,5,256,512,150,98304000,24375583,0.247961253,327680
34,8,first,3,6,256,512,150,117964800,21469333,0.181997791,393216
34,5,first,3,6,256,512,150,117964800,19924416,0.168901367,393216
34,10,first,3,6,256,512,150,117964800,22780917,0.193116226,393216
34,6,first,3,6,256,512,150,117964800,20446083,0.173323593,393216
34,1,first,3,4,256,512,150,78643200,23429417,0.297920443,262144
34,12,first,3,5,256,512,150,98304000,21070333,0.214338511,327680
34,2,first,3,4,256,512,150,78643200,21024125,0.267335574,262144
34,11,first,3,6,256,512,150,117964800,22836667,0.193588825,393216
34,11,first,4,6,256,512,150,117964800,22868125,0.193855498,393216
34,10,first,4,6,256,512,150,117964800,22841917,0.193633330,393216
34,1,first,4,4,256,512,150,78643200,23356125,0.296988487,262144
34,6,first,4,6,256,512,150,117964800,20611000,0.174721612,393216
34,2,first,4,4,256,512,150,78643200,21148666,0.268919195,262144
34,8,first,4,6,256,512,150,117964800,21562000,0.182783339,393216
34,5,first,4,6,256,512,150,117964800,20066250,0.170103709,393216
